username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,,
news___follower,2016-07-12 07:37,0,0,Now House Republicans want Clinton probed for allegedly lying to Congress : House Republicans on Monday formal... http:// cur.lv/10e5vf,,,,7.52685882235167E+017,https://twitter.com/news___follower/status/752685882235166720,,
news___follower,2016-07-12 06:08,0,0,Now House Republicans want Clinton probed for allegedly lying to Congress : House Republicans on Monday formal... http:// cur.lv/10e45l,,,,7.526633931112E+017,https://twitter.com/news___follower/status/752663393111199748,,
news___follower,2016-07-12 05:12,0,0,G.O.P. Seeks Criminal Inquiry of Hillary Clinton’s Testimony to Congress : House Republicans asked the Justice... http:// cur.lv/10e2vl,,,,7.52649310253179E+017,https://twitter.com/news___follower/status/752649310253178881,,
news___follower,2016-07-12 05:12,0,0,G.O.P. Seeks Criminal Inquiry of Hillary Clinton’s Testimony to Congress : House Republicans asked the Justice... http:// cur.lv/10e2vg,,,,7.52649277076234E+017,https://twitter.com/news___follower/status/752649277076234240,,
VivianS4Trump,2016-07-11 20:01,0,1,"Yes, Trump is fearless. A leader, not a follower . Congress is not used to that and maybe they will work harder now https:// twitter.com/Natire2u/statu s/747240751352844289 …",,,,7.52510702015971E+017,https://twitter.com/VivianS4Trump/status/752510702015971328,,
OBFSU,2016-07-11 19:52,0,0,"@DrMartyFox Obama is satan on crack. Racist black and Islamic follower all in one. As usual, no table-thumping from congress whimps.",,@DrMartyFox,,7.52508335400685E+017,https://twitter.com/OBFSU/status/752508335400685569,,
HazamaYakiba,2016-07-11 18:59,0,0,"@JaredWyand @TrueEO I'm an avid follower of you Jared, however, our #Congress Members are apathetic desk flyers, allergic to taking action.",,@JaredWyand @TrueEO,#Congress,7.52495116191924E+017,https://twitter.com/HazamaYakiba/status/752495116191924224,,
news___follower,2016-07-11 16:43,0,0,Top health officials fear Congress will leave without approving Zika funds: Existing funding to combat Zika i... http:// cur.lv/10dgzs,,,,7.52460756205969E+017,https://twitter.com/news___follower/status/752460756205969408,,
news___follower,2016-07-11 16:43,0,0,Top health officials fear Congress will leave without approving Zika funds: Existing funding to combat Zika i... http:// cur.lv/10dgzf,,,,7.52460733682594E+017,https://twitter.com/news___follower/status/752460733682593792,,
news___follower,2016-07-10 23:16,0,0,Congress can't even know which department has Hillary's classified emails!: http:// cur.lv/10crvk,,,,7.52197374584381E+017,https://twitter.com/news___follower/status/752197374584381440,,
news___follower,2016-07-10 22:15,0,0,Palau's patience tested by U.S. Congress ' funding delays: Islanders are frustrated by Congress ’ years of fail... http:// cur.lv/10cq6o,,,,7.52181841524765E+017,https://twitter.com/news___follower/status/752181841524764678,,
news___follower,2016-07-10 22:14,0,1,Palau's patience tested by U.S. Congress ' funding delays: Islanders are frustrated by Congress ’ years of fail... http:// cur.lv/10cq6e,,,,7.52181819697533E+017,https://twitter.com/news___follower/status/752181819697532928,,
snjyd,2016-07-10 19:56,0,0,"#SaveKashmir The moment Jihadi Pig and Rioting follower piglets are killed, their Congress stooges like @rkhuria start crying.",,@rkhuria,#SaveKashmir,7.52146912510251E+017,https://twitter.com/snjyd/status/752146912510251008,,
snjyd,2016-07-10 19:42,0,0,#SaveKashmir trended by Terrorist Supporters Congress . Killing Terrorist Pigs and Follower Piglets isn't Burning Country but Cleansing it.,,,#SaveKashmir,7.52143573466771E+017,https://twitter.com/snjyd/status/752143573466771457,,
LCPalestine,2016-07-10 06:04,0,1,"@josephjohn U followed me. You are not a desirable follower . Bumping u. Do u know US Congress sends #11mil /DAY to Israel, w/o permission?",,@josephjohn,#11mil,7.51937484720865E+017,https://twitter.com/LCPalestine/status/751937484720865281,,
news___follower,2016-07-10 02:34,0,0,How your U.S. lawmakers voted: WASHINGTON — Here’s how Washington state’s members of Congress voted on major ... http:// cur.lv/10byd9,,,,7.51884744745296E+017,https://twitter.com/news___follower/status/751884744745295872,,
news___follower,2016-07-10 00:31,0,0,Browder Almighty Who Passes Laws in Congress and Censors Worldwide Media! - Andrei Nekrasov: RI has widely re... http:// cur.lv/10bv41,,,,7.51853797459104E+017,https://twitter.com/news___follower/status/751853797459103744,,
MrSamRogers,2016-07-08 20:01,0,3,Follower of the day is definitely @EleanorNorton ! Keep up the good work fighting for DC rights in Congress !,,@EleanorNorton,,7.51423444152099E+017,https://twitter.com/MrSamRogers/status/751423444152098817,,
milanjgd,2016-07-08 12:32,0,0,"@digvijaya_28 still diggi has thousands follower ! Thanx to be in congress , n giving chance to BJP",,@digvijaya_28,,7.51310572235416E+017,https://twitter.com/milanjgd/status/751310572235415553,,
news___follower,2016-07-08 05:52,0,0,"Comey tells Congress Clinton didn’t benefit from double standard, calls Patraeus case clear crime: Summoned b... http:// cur.lv/10a15p",,,,7.51209927687807E+017,https://twitter.com/news___follower/status/751209927687806976,,
news___follower,2016-07-08 05:17,0,0,"Comey tells Congress Clinton didn’t benefit from double standard, calls Patraeus case clear crime: Summoned b... http:// cur.lv/10a0al",,,,7.51201037050974E+017,https://twitter.com/news___follower/status/751201037050974208,,
news___follower,2016-07-07 22:42,0,0,Hillary Faces Perjury Criminal Probe For Lying About Emails to Congress : It's not over yet. The post Hillary ... http:// cur.lv/109opd,,,,7.51101487573528E+017,https://twitter.com/news___follower/status/751101487573528577,,
news___follower,2016-07-07 20:14,0,0,FBI director testifies before Congress on Clinton email investigation (WATCH LIVE): FBI Director James Comey... http:// cur.lv/109k6a,,,,7.51064288094138E+017,https://twitter.com/news___follower/status/751064288094138368,,
ANILMEH50639347,2016-07-07 17:58,0,0,@ZeeNews Every follower of nehruism Congress ideology are antihindu & antibharat as the have same ideology as of digvijaya,,@ZeeNews,,7.5103013273575E+017,https://twitter.com/ANILMEH50639347/status/751030132735750144,,
VedantIndia,2016-07-07 16:34,0,0,@pb_satish @gauravcsawant @IndiaToday 1 more in queue @AskSideeque this man is true follower of extremist Zakir n Congress supporter @IYC,,@pb_satish @gauravcsawant @IndiaToday @AskSideeque @IYC,,7.51008879304204E+017,https://twitter.com/VedantIndia/status/751008879304204288,,
ashokbandri,2016-07-07 15:28,0,0,"@arunmsk let me correct u , Congress reserve vote bank,diggy the follower of him now guess He is invited to join Congress ahead of up poll",,@arunmsk,,7.50992490979684E+017,https://twitter.com/ashokbandri/status/750992490979684352,,
news___follower,2016-07-07 08:01,0,0,"Lynch Closes The Door on Clinton Probe; Congress Gets Its Turn Next: ""I received and accepted their unanimous... http:// cur.lv/10917b",,,,7.5087999462101E+017,https://twitter.com/news___follower/status/750879994621009920,,
news___follower,2016-07-06 23:10,0,0,"Attorney General Lynch To Be Questioned By Congress : ""I look forward to hearing..."" http:// cur.lv/108l7l",,,,7.50746219316556E+017,https://twitter.com/news___follower/status/750746219316555776,,
news___follower,2016-07-06 21:09,0,0,FBI Director Comey to Testify Before House Panel on Thursday: Oversight Committee Chairman said Congress and ... http:// cur.lv/108htd,,,,7.50715762331967E+017,https://twitter.com/news___follower/status/750715762331967488,,
news___follower,2016-07-06 15:45,0,0,Congress to Hash Out Final Bill Aimed at Opioid Epidemic: Democrats vowed to oppose the measure unless it inc... http:// cur.lv/1089fz,,,,7.50634340464288E+017,https://twitter.com/news___follower/status/750634340464287744,,
Rajendra_Maurya,2016-07-06 08:17,2,1,"@ravisham @mediacrooks @JhaSanjay @pkaushal_99 No, follower of Congress do idiotic things so that Rahul Gandhi looks intelligent",,@ravisham @mediacrooks @JhaSanjay @pkaushal_99,,7.5052149588197E+017,https://twitter.com/Rajendra_Maurya/status/750521495881969664,,
news___follower,2016-07-06 08:08,0,0,"Court wiretap requests up 17% with 100% approval rate – report: In a report to Congress , the Administrative ... http:// cur.lv/107ymm",,,,7.50519333613244E+017,https://twitter.com/news___follower/status/750519333613244417,,
niteshsahay1981,2016-07-05 23:17,1,2,@ShashiTharoor Mr Tharoor...u r d most admirable leader in congress ...I m a regular follower of ur tweets..less politics lot of works,,@ShashiTharoor,,7.50385723153408E+017,https://twitter.com/niteshsahay1981/status/750385723153408000,,
news___follower,2016-07-05 22:30,0,0,"Guns, immigration and Zika top agenda as Congress returns: WASHINGTON (AP) -- Gun control, immigration... http:// apne.ws/bHYwAA",,,,7.50373873896481E+017,https://twitter.com/news___follower/status/750373873896480768,,
news___follower,2016-07-05 21:11,0,0,National Emergency: Congress Attempts to Address Lead Poisoning: By Derrick Broze In response to recent studi... http:// cur.lv/107e63,,,,7.5035381171832E+017,https://twitter.com/news___follower/status/750353811718320128,,
news___follower,2016-07-05 20:05,0,0,National Emergency: Congress Attempts to Address Lead Poisoning: By Derrick Broze In response to recent studi... http:// cur.lv/107cab,,,,7.50337433447707E+017,https://twitter.com/news___follower/status/750337433447706624,,
news___follower,2016-07-05 20:05,0,0,National Emergency: Congress Attempts to Address Lead Poisoning: By Derrick Broze In response to recent studi... http:// cur.lv/107caa,,,,7.50337431589695E+017,https://twitter.com/news___follower/status/750337431589695488,,
news___follower,2016-07-05 19:25,0,0,National Emergency: Congress Attempts to Address Lead Poisoning: By Derrick Broze In response to recent studi... http:// cur.lv/107aym,,,,7.50327191699796E+017,https://twitter.com/news___follower/status/750327191699795968,,
news___follower,2016-07-05 19:25,0,0,National Emergency: Congress Attempts to Address Lead Poisoning: By Derrick Broze In response to recent studi... http:// cur.lv/107ayl,,,,7.50327191380963E+017,https://twitter.com/news___follower/status/750327191380963329,,
AcaDinesh,2016-07-05 11:47,0,1,@ShashiTharoor sir I m big follower of u. But as a expert u can't denie. govt doing work hard. Nd a Congress man ur comment is OK.,,@ShashiTharoor,,7.50212103441683E+017,https://twitter.com/AcaDinesh/status/750212103441682432,,
ganapathyhegde,2016-07-05 09:57,0,0,"One IAS officer who was staunch follower of congress , got retired. He was called by Modi ji to join some dept. He was shocked and thrilled.",,,,7.50184201513689E+017,https://twitter.com/ganapathyhegde/status/750184201513689089,,
news___follower,2016-07-05 01:15,0,0,Congress And Activists Mobilize To Fight Voter Suppression: The voting rights struggle led by Martin Luther K... http:// cur.lv/106dre,,,,7.50052952681751E+017,https://twitter.com/news___follower/status/750052952681750528,,
news___follower,2016-07-04 23:43,0,0,Congress unlikely to deliver on immigration for new president: Clinton or Trump may have to use executive ord... http:// cur.lv/106bbq,,,,7.50029898094227E+017,https://twitter.com/news___follower/status/750029898094227456,,
news___follower,2016-07-04 23:39,0,0,Congress unlikely to deliver on immigration for new president: Clinton or Trump may have to use executive ord... http:// usat.ly/29oOvPt,,,,7.50028661949014E+017,https://twitter.com/news___follower/status/750028661949014016,,
LuvRedWhiteBlue,2016-07-04 23:32,11,18,Relevant??? Ummm Cruz has excluded himself & isn't a follower bc he doesn't bow down to corrupt congress . https:// twitter.com/mrnopc2016/sta tus/750020799004680192 …,,,,7.50027070269321E+017,https://twitter.com/LuvRedWhiteBlue/status/750027070269321216,,
news___follower,2016-07-04 22:00,0,0,Report: Released Criminal Aliens Committed Nearly 10 Times More Crimes Than Obama Admin. Told Congress : The O... http:// cur.lv/1068mr,,,,7.5000396251904E+017,https://twitter.com/news___follower/status/750003962519040000,,
santosh_giri16,2016-07-04 19:48,0,0,"Arvind kejriwal is true follower of Congress , post Muslim tustikaran now started ""bhrastchar"";;;;""749970564744409088",https://twitter.com/santosh_giri16/status/749970564744409088,,,,,,
hgsutras,2016-07-04 10:18,4,4,"@Swamy39 what a fall for a follower of Gandhi who fought for ""Go Rakshana","Swadesi"" and ""Rama Rajya"" Congress crooks down down @TheLotPot",,@Swamy39 @TheLotPot,,7.49827288070365E+017,https://twitter.com/hgsutras/status/749827288070365184,
PaulRieckhoff,2016-07-03 19:36,21,12,"If you're a new follower after #SundayTODAY , check it. Congress is trying to cut our GIBill. #DefendTheGIBill : http:// iava.org/post-911-gi-bi ll-pledge/ … @IAVA",,@IAVA,#SundayTODAY #DefendTheGIBill,7.49605221316321E+017,https://twitter.com/PaulRieckhoff/status/749605221316321280,,
kamal19_,2016-07-02 20:34,1,0,@imgowraina maamu @RagupathiArun Congress 2k follower 's natpe pic.twitter.com/NVlw18fkJa,,@imgowraina @RagupathiArun,,7.49257406056653E+017,https://twitter.com/kamal19_/status/749257406056652800,,
CKemfert,2016-07-02 16:53,1,3,"Herzlich willkommen @ICG_ Congress , meinm 5.000.sten Follower ;-)",,@ICG_,,7.49201729640685E+017,https://twitter.com/CKemfert/status/749201729640685568,,
news___follower,2016-07-02 08:59,0,0,Senate to Vote on Bill Punishing ‘Sanctuary’ Cities: Congress seeking to punish local jurisdictions that have... http:// cur.lv/103r9o,,,,7.49082474148356E+017,https://twitter.com/news___follower/status/749082474148356097,,
news___follower,2016-07-01 23:45,0,0,Ukrainian NGOs Lobbied US Congress for Anti-Russian Sanctions: Lifenews has succeeded to discover that behind... http:// cur.lv/103d5f,,,,7.48943085120348E+017,https://twitter.com/news___follower/status/748943085120348160,,
news___follower,2016-07-01 21:12,0,0,"Think Tank: The Library Of Congress Has Too Many Librarians, So We Should Reject New Nominee To Run It: We we... http:// cur.lv/10380z",,,,7.48904676360278E+017,https://twitter.com/news___follower/status/748904676360278016,,
news___follower,2016-07-01 21:10,0,0,Obama urges Congress to pass Zika prevention bill: WASHINGTON (AP) -- President Barack Obama says a va... http:// apne.ws/1Ri08XC,,,,7.48904003610685E+017,https://twitter.com/news___follower/status/748904003610685440,,
news___follower,2016-07-01 21:07,0,0,Obama urges Congress to pass Zika prevention bill: WASHINGTON (AP) — President Barack Obama says a vaccine fo... http:// cur.lv/1037sh,,,,7.48903273642365E+017,https://twitter.com/news___follower/status/748903273642364928,,
dumbindians,2016-07-01 11:35,0,0,@amanbirwal1 @HaryanaTweets @gurgaon_live i am no body follower fuk bjp fuk aap fuk inlo fuck congress if you know what fuk mean,,@amanbirwal1 @HaryanaTweets @gurgaon_live,,7.48759396377694E+017,https://twitter.com/dumbindians/status/748759396377694208,,
news___follower,2016-07-01 08:57,0,0,"Immigration reform to be Obama’s glaring legacy failure, thanks to foes in Congress : Hours after the Supreme ... http:// cur.lv/102lb6",,,,7.48719747697553E+017,https://twitter.com/news___follower/status/748719747697553409,,
news___follower,2016-07-01 08:57,0,0,"Immigration reform to be Obama’s glaring legacy failure, thanks to foes in Congress : Hours after the Supreme ... http:// cur.lv/102lb3",,,,7.48719740072317E+017,https://twitter.com/news___follower/status/748719740072316928,,
news___follower,2016-07-01 08:39,0,0,"Immigration reform to be Obama’s glaring legacy failure, thanks to foes in Congress : Hours after the Supreme ... http:// cur.lv/102kww",,,,7.48715195036365E+017,https://twitter.com/news___follower/status/748715195036364800,,
news___follower,2016-06-30 23:09,0,0,"Time is short to stop expansion of FBI hacking, senator says: The U.S. Congress has a small window of time t... http:// cur.lv/1024x9",,,,7.4857164552303E+017,https://twitter.com/news___follower/status/748571645523030016,,
news___follower,2016-06-30 23:09,0,0,"Time is short to stop expansion of FBI hacking, senator says: The U.S. Congress has a small window of time t... http:// cur.lv/1024x0",,,,7.48571609066152E+017,https://twitter.com/news___follower/status/748571609066151938,,
news___follower,2016-06-30 21:57,0,0,"Time is short to stop expansion of FBI hacking, senator says: The U.S. Congress has a small window of time to... http:// cur.lv/1022mp",,,,7.48553501282734E+017,https://twitter.com/news___follower/status/748553501282734081,,
news___follower,2016-06-30 21:57,0,0,"Time is short to stop expansion of FBI hacking, senator says: The U.S. Congress has a small window of time to... http:// cur.lv/1022mf",,,,7.48553465228497E+017,https://twitter.com/news___follower/status/748553465228496896,,
news___follower,2016-06-30 20:41,0,0,Congress Passes PROMESA Act for Puerto Rico Debt Crisis: Vote came two days before Puerto Rico is due to make... http:// cur.lv/101zy6,,,,7.48534386337808E+017,https://twitter.com/news___follower/status/748534386337808384,,
news___follower,2016-06-30 12:27,0,0,Two U.S. transgender women running for Congress could make history: Two transgender women have been selected ... http:// cur.lv/101mx6,,,,7.48410058120147E+017,https://twitter.com/news___follower/status/748410058120146944,,
news___follower,2016-06-30 12:14,0,0,Two U.S. transgender women running for Congress could make history: Two transgender women have been selected ... http:// cur.lv/101mmm,,,,7.48406841374192E+017,https://twitter.com/news___follower/status/748406841374191616,,
ThejamurthyA,2016-06-30 11:23,0,0,"@arunmsk both r not Congress members, u specificaly,a follower of said party that's y always criticising",,@arunmsk,,7.48393977808847E+017,https://twitter.com/ThejamurthyA/status/748393977808846848,,
swaroopkrishnan,2016-06-30 00:00,0,0,"@wearenowinu if he has really raped her he must be punished no matter what party he is.. AAP,BJP, Congress or CPIM. I'm nt any party follower",,@wearenowinu,,7.48222042541982E+017,https://twitter.com/swaroopkrishnan/status/748222042541981696,,
csdworldgroup,2016-06-29 16:33,0,0,"Govt Employee never give vote To BJP & always follower of congress now get salary 18500 to 2.50 Lakh, always like to BJP beaten by tax",,,,7.48109741801431E+017,https://twitter.com/csdworldgroup/status/748109741801431040,,
Warung_Follower,2016-06-29 15:53,0,0,[Teknologi] SanDisk Ungkap Micro-SD Berkecepatan 100 MBps: Di gelaran Mobile World Congress di Sh... http:// bit.ly/2978Xnm ~Fahri_niko,,,,7.48099626197148E+017,https://twitter.com/Warung_Follower/status/748099626197147651,,
news___follower,2016-06-29 10:55,0,0,Adriano Espaillat Is in Position to Replace Rangel and Become First Dominican in Congress : Mr. Espaillat decl... http:// cur.lv/100k08,,,,7.48024499719799E+017,https://twitter.com/news___follower/status/748024499719798784,,
news___follower,2016-06-29 06:47,0,0,'Let's move on': Hillary's blithe response after devastating Congress report reveals she lied and lied again ... http:// cur.lv/100eal,,,,7.47962224036086E+017,https://twitter.com/news___follower/status/747962224036085764,,
news___follower,2016-06-29 05:38,0,0,Congress must ease banking regulations on marijuana businesses: As the marijuana revolt grows among the state... http:// cur.lv/100cs3,,,,7.47944722811892E+017,https://twitter.com/news___follower/status/747944722811891712,,
ShravanSaxena,2016-06-29 00:24,0,0,SO YES WHEN IN INDIAN NATIONAL CONGRESS ....THE ONE AND ONE FAMILY RULES AND OTHERS AS OR HAVE BEEN AS THEIR '' FOLLOWER OF SO LIKE YESS MAN R,,,,7.47865681786343E+017,https://twitter.com/ShravanSaxena/status/747865681786343425,,
news___follower,2016-06-28 21:28,0,0,Science groups to Congress : Climate change is real threat: WASHINGTON (AP) -- Thirty-one of the countr... http:// cur.lv/zzy92,,,,7.47821406105149E+017,https://twitter.com/news___follower/status/747821406105149441,,
news___follower,2016-06-28 21:28,0,0,Science groups to Congress : Climate change is real threat: WASHINGTON (AP) -- Thirty-one of the countr... http:// cur.lv/zzy90,,,,7.47821404108689E+017,https://twitter.com/news___follower/status/747821404108689412,,
news___follower,2016-06-28 18:48,0,0,CIA Ties to Hollywood on Verge of Being Exposed - Clarice Palmer: An amendment added to Congress ’ annual inte... http:// cur.lv/zztgu,,,,7.47781147715789E+017,https://twitter.com/news___follower/status/747781147715788800,,
PintuLamba2,2016-06-28 16:40,0,0,@RajBabbarMP belated Happy Birthday Rajbabbar ji.I m a big fan of your from bhopal and i m a congress follower . जय हिन्द @deepti6482,,@RajBabbarMP @deepti6482,,7.4774892293263E+017,https://twitter.com/PintuLamba2/status/747748922932629504,,
real_leena,2016-06-28 14:42,4,5,@Varun_dvn congress 2.9m follower 's ur I m very happy,,@Varun_dvn,,7.47719277743063E+017,https://twitter.com/real_leena/status/747719277743063041,,
Rahul_Sholankey,2016-06-28 11:48,10,5,Who aren't happy about #ModiWinsMTCR a. Congress b. Kejriwal & Secular #Presstitutes ( Follower of Chinese & Pakis) ! pic.twitter.com/ycYlktcOhD,,,#ModiWinsMTCR #Presstitutes,7.47675470867595E+017,https://twitter.com/Rahul_Sholankey/status/747675470867595264,,
vanichandra2010,2016-06-27 21:59,0,1,@Radioactive189 He was very close follower of swamy Sivananda of Bhimili. Used to meet many of his kin there. He desrved more from Congress !,,@Radioactive189,,7.47466866004681E+017,https://twitter.com/vanichandra2010/status/747466866004680710,,
news___follower,2016-06-27 20:00,0,0,CIA Ties to Hollywood on Verge of Being Exposed: By Clarice Palmer An amendment added to Congress ’ annual int... http:// cur.lv/zyvmq,,,,7.47436954371793E+017,https://twitter.com/news___follower/status/747436954371792896,,
news___follower,2016-06-27 19:10,0,0,White House Warns Congress To Stop Its Sneak Attacks On Net Neutrality: For most of the last year the House h... http:// cur.lv/zyufl,,,,7.47424251649491E+017,https://twitter.com/news___follower/status/747424251649490944,,
manesh__MS,2016-06-27 11:35,0,0,"though am not a congress follower , rather a hater, I will support any movement against the Athirapally project.... http:// fb.me/19vfgad6U",,,,7.47309938498634E+017,https://twitter.com/manesh__MS/status/747309938498633733,,
news___follower,2016-06-27 07:22,0,0,Clinton blames Republican leaders for a “paralyzed” Congress : INDIANAPOLIS (AP) — Presumptive Democratic pres... http:// cur.lv/zye75,,,,7.47246303617286E+017,https://twitter.com/news___follower/status/747246303617286144,,
trunils,2016-06-26 15:47,4,1,"Congress looted india for decades, Asha Kumari a true follower of fake Gandhi dynasty lead Scamgress. #latest_news http://www. hindustantimes.com/punjab/himacha l-land-grab-case-dalhousie-mla-asha-kumari-gets-3-yr-jail/story-3HMEqpfiAbmSCezEbSbbwM.html …",,,#latest_news,7.4701092534186E+017,https://twitter.com/trunils/status/747010925341859840,,
news___follower,2016-06-26 01:14,0,0,CIA Ties to Hollywood on Verge of Being Exposed: An amendment added to Congress ’ annual intelligence spending... http:// cur.lv/zxbmd,,,,7.4679107130524E+017,https://twitter.com/news___follower/status/746791071305240576,,
Sheetal06487700,2016-06-25 23:49,0,1,@sumitk_saxena @YesIamSaffron @ArvindKejriwal sahi kaha kejri to Congress ka follower hai bhai unone bhi to yahi kiya,,@sumitk_saxena @YesIamSaffron @ArvindKejriwal,,7.46769803755557E+017,https://twitter.com/Sheetal06487700/status/746769803755556865,,
claudie4,2016-06-25 22:57,12,20,@rafalhill @Alasscan_ @lives2write4tv @franifusco I asked a Sanders follower if he knew how Congress worked...he said Not Really?,,@rafalhill @Alasscan_ @lives2write4tv @franifusco,,7.46756611851489E+017,https://twitter.com/claudie4/status/746756611851489280,,
news___follower,2016-06-25 08:40,0,0,How your U.S. lawmakers voted: WASHINGTON — Here’s how Washington state’s members of Congress voted on major ... http:// cur.lv/zwmm3,,,,7.46540949661065E+017,https://twitter.com/news___follower/status/746540949661065216,,
news___follower,2016-06-25 08:05,0,0,"How the House Sit-In Went Down, From the People Who Made It Happen: Members of Congress livestreamed nearly e... http:// cur.lv/zwlzt",,,,7.46532276792525E+017,https://twitter.com/news___follower/status/746532276792524800,,
news___follower,2016-06-25 07:30,0,0,"How the House Sit-In Went Down, From the People Who Made It Happen: Members of Congress livestreamed nearly e... http:// cur.lv/zwlcb",,,,7.46523368417985E+017,https://twitter.com/news___follower/status/746523368417984512,,
news___follower,2016-06-25 07:30,0,0,"How the House Sit-In Went Down, From the People Who Made It Happen: Members of Congress livestreamed nearly e... http:// cur.lv/zwlc8",,,,7.46523365859463E+017,https://twitter.com/news___follower/status/746523365859463168,,
news___follower,2016-06-25 03:59,0,0,"Charlie Rangel: Only Politicians Get To Have Gun Protection: Democrat thinks Congress ""needs"" firearms for pr... http:// cur.lv/zwg6s",,,,7.46470399567766E+017,https://twitter.com/news___follower/status/746470399567765504,,
news___follower,2016-06-25 01:01,0,0,"Gun Control Effort in Congress Isn’t Dead, but Prospects Aren’t Good: A Republican in the House plans to intr... http:// cur.lv/zwaqs",,,,7.46425483164688E+017,https://twitter.com/news___follower/status/746425483164688384,,
news___follower,2016-06-24 13:28,0,0,"After Orlando, slight cracks in gun-rights' grip on Congress : WASHINGTON (AP) -- Even after the Orland... http:// apne.ws/28UM8W6",,,,7.46251154124767E+017,https://twitter.com/news___follower/status/746251154124767232,,
news___follower,2016-06-24 13:28,0,0,Lewis victory in Congress taken from civil rights playbook: WASHINGTON (AP) -- Bernard Lafayette was a... http:// apne.ws/292IUM7,,,,7.4625115331942E+017,https://twitter.com/news___follower/status/746251153319419904,,
news___follower,2016-06-24 09:53,0,0,"Latest gun control bid falters in Congress , Democrat sit-in ends: WASHINGTON (Reuters) - Another attempt at g... http:// cur.lv/zvjx6",,,,7.46196969664569E+017,https://twitter.com/news___follower/status/746196969664569348,,
news___follower,2016-06-24 09:53,0,0,"Latest gun control bid falters in Congress , Democrat sit-in ends: WASHINGTON (Reuters) - Another attempt at g... http:// cur.lv/zvjx5",,,,7.46196969387786E+017,https://twitter.com/news___follower/status/746196969387786240,,
news___follower,2016-06-24 07:12,0,0,Labor And Business Can Agree On This: Congress Should Act On Immigration: Unions and employers both called fo... http:// cur.lv/zvght,,,,7.46156523332608E+017,https://twitter.com/news___follower/status/746156523332608000,,
news___follower,2016-06-24 04:13,0,0,"The US Congress has an approval rating of 16%, the lowest of any Government branch. Meanwhile, disapproval i... http:// cur.lv/zvcjp",,,,7.46111485508616E+017,https://twitter.com/news___follower/status/746111485508616194,,
ericapru993,2016-06-23 23:36,0,0,@drmoore random question from random follower : what are your thoughts on #NoBillNoBreak happening in Congress right now?,,@drmoore,#NoBillNoBreak,7.46041870552179E+017,https://twitter.com/ericapru993/status/746041870552178688,,
news___follower,2016-06-23 22:16,0,0,"McCartney, Gaga sign letter to Congress about gun violence: NEW YORK (AP) — Paul McCartney, Lady Gaga, Barbra... http:// cur.lv/zv2vq",,,,7.46021651813261E+017,https://twitter.com/news___follower/status/746021651813261312,,
news___follower,2016-06-23 18:55,0,0,Behind the US Desire to Restart the Cold War: Sputnik – 23.06.2016 The US Congress has proposed a bill seekin... http:// cur.lv/zux4y,,,,7.45971011238007E+017,https://twitter.com/news___follower/status/745971011238006784,,
news___follower,2016-06-23 18:40,0,0,Gun-control protest sparks chaotic scenes in US Congress : A Democratic Party sit-in over gun-control laws spa... http:// cur.lv/zuwqd,,,,7.45967275505652E+017,https://twitter.com/news___follower/status/745967275505651715,,
news___follower,2016-06-23 15:56,0,0,Gun-control protest sparks chaotic scenes in US Congress : A Democratic Party sit-in over gun-control laws spa... http:// cur.lv/zusjd,,,,7.45925946889372E+017,https://twitter.com/news___follower/status/745925946889371648,,
news___follower,2016-06-23 13:51,0,0,Gun-control protest sparks chaotic scenes in US Congress : A Democratic Party sit-in over gun-control laws spa... http:// cur.lv/zupgn,,,,7.45894484970463E+017,https://twitter.com/news___follower/status/745894484970463233,,
news___follower,2016-06-23 12:42,0,0,Zika Deal in Congress Likely to Be Delayed Until After Recess: Democrats said a tentative proposal had unrela... http:// cur.lv/zunst,,,,7.45877154651583E+017,https://twitter.com/news___follower/status/745877154651582465,,
news___follower,2016-06-23 11:47,0,0,Democrats hold Congress 'sit-in' protest to force gun control vote: The US House of Representatives sees extr... http:// cur.lv/zumi1,,,,7.45863370306429E+017,https://twitter.com/news___follower/status/745863370306428928,,
ericapru993,2016-06-23 11:02,0,0,@drmoore this is out of the blue from a random follower of yours but I want to know what your thoughts are on what is happening in Congress,,@drmoore,,7.45851944447709E+017,https://twitter.com/ericapru993/status/745851944447709184,,
news___follower,2016-06-23 10:14,0,0,Democrats stage gun law protest in House of Representatives: Democrats in the US Congress are staging a prote... http:// cur.lv/zuk5p,,,,7.45839863795163E+017,https://twitter.com/news___follower/status/745839863795163136,,
news___follower,2016-06-23 10:14,0,0,Democrats stage gun law protest in House of Representatives: Democrats in the US Congress are staging a prote... http:// cur.lv/zuk5q,,,,7.45839863375725E+017,https://twitter.com/news___follower/status/745839863375724544,,
news___follower,2016-06-23 10:14,0,0,Democrats hold Congress 'sit-in' protest to force gun control vote: The US House of Representatives sees extr... http:// cur.lv/zuk5o,,,,7.45839861479932E+017,https://twitter.com/news___follower/status/745839861479931904,,
news___follower,2016-06-23 10:14,0,0,Democrats hold Congress 'sit-in' protest to force gun control vote: The US House of Representatives sees extr... http:// cur.lv/zuk5n,,,,7.45839861341503E+017,https://twitter.com/news___follower/status/745839861341503489,,
