username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,
praveen_71,2016-06-27 09:37,0,0,its my appeal to all BJP follower please do not react on AAP twit they made a weapon of madness against BJP just ignore maximum u can laugh,,,,7.47280135817093E+017,https://twitter.com/praveen_71/status/747280135817093123,
RajHGoradia,2016-06-26 22:14,0,0,"@Coolboykappu @BHASHKARSUMAN @rajendrrao @AapKaKejru i am also bjp follower & modi भक्त,but i dont use fouls language & नो बकवास सिधि बात",,@Coolboykappu @BHASHKARSUMAN @rajendrrao @AapKaKejru,,7.47108361720652E+017,https://twitter.com/RajHGoradia/status/747108361720651776,
anshumaa,2016-06-26 13:55,0,0,"@anshumaa such a group of negative people.. I am not a BJP follower .. but if you don't agree with something, there are ways to workaround.",,@anshumaa,,7.46982595724902E+017,https://twitter.com/anshumaa/status/746982595724902400,
nandanskulkarn1,2016-06-26 09:08,0,1,@BLO_BLAM No one here is a blind follower of Modi or BJP ..Good work will be praised while cowardness will be criticsed @mediacrooks,,@BLO_BLAM @mediacrooks,,7.46910495395848E+017,https://twitter.com/nandanskulkarn1/status/746910495395848192,
PriyasharanG,2016-06-25 23:01,0,0,"@narendramodi Sir I am strict follower of BJP and off course you.. do something for our soldiers, do tit for tat..kAb tak hum sehen karenge",,@narendramodi,,7.46757795475751E+017,https://twitter.com/PriyasharanG/status/746757795475750912,
amrya,2016-06-25 20:50,0,0,@NarendraModi #SmartCity #SmartCityPune I am a follower of BJP and today as smart city favours limited people and elite area has let me down,,@NarendraModi,#SmartCity #SmartCityPune,7.46724795375567E+017,https://twitter.com/amrya/status/746724795375566848,
apatil86,2016-06-24 18:59,0,0,@Swamy39 sir being ur follower have huge respe t for u. Ur comment is 4 Mr. Jaitely. He also stood by NaMo within bjp to get him nominated,,@Swamy39,,7.46334465509724E+017,https://twitter.com/apatil86/status/746334465509724160,
250praveen,2016-06-24 08:04,0,0,@Swamy39 huge follower of u sir! But don't play into the hands of #BJP baiters... #Modi doesn't deserve it n u know that,,@Swamy39,#BJP #Modi,7.4616964965444E+017,https://twitter.com/250praveen/status/746169649654439937,
kulkarniamold,2016-06-23 16:00,0,0,@prakashsalvi55 You seem to be blind BJP follower .I am not AntiBJP but what BJP is doing for innocent Hindus @Dev_Fadnavis @SanjivPunalekar,,@prakashsalvi55 @Dev_Fadnavis @SanjivPunalekar,,7.45927119847428E+017,https://twitter.com/kulkarniamold/status/745927119847428097,
DelhiBala,2016-06-23 15:55,0,0,@ArvindKejriwal wnted 2 no why u hav bloced my frnd @roisonu u told that u don't afraid of Modi then how u afraid of a small bjp follower ...,,@ArvindKejriwal @roisonu,,7.45925688201519E+017,https://twitter.com/DelhiBala/status/745925688201519105,
DelhiBala,2016-06-23 15:54,1,0,@ArvindKejriwal wnted 2 no why u hav bloced my frnd @roisonu u told that u don't afraid of Modi then how u afraid of a small bjp follower .,,@ArvindKejriwal @roisonu,,7.45925448656368E+017,https://twitter.com/DelhiBala/status/745925448656367616,
YernagulaRavi,2016-06-23 12:35,0,0,"@sajithcr @ShashiTharoor @IAbroad That is just a slogan like AAPS corruption am staunch BJP follower , LOL INC is not pack of cards",,@sajithcr @ShashiTharoor @IAbroad,,7.4587536901895E+017,https://twitter.com/YernagulaRavi/status/745875369018949632,
dipumdesai,2016-06-23 00:18,0,0,"never there is dictatorship with all follower r chamchas, BJP IS 100 DEMOCRATIC PARTY https:// twitter.com/TimesNow/statu s/745648866020646913 …",,,,7.45689947974209E+017,https://twitter.com/dipumdesai/status/745689947974209536,
Me_PuneetD,2016-06-22 23:36,0,0,I am proud BJP supporter But not ind follower For Me India 1st Party 2nd and Individual be it @narendramodi or @Swamy39 @arunjaitley Last,,@narendramodi @Swamy39 @arunjaitley,,7.45679401589817E+017,https://twitter.com/Me_PuneetD/status/745679401589817344,
RohitJh23408325,2016-06-22 21:20,0,0,"@INCIndia @yuvadesh BJP Follower it's for u as you don't have present and past history, you should know what is India",,@INCIndia @yuvadesh,,7.45645234067898E+017,https://twitter.com/RohitJh23408325/status/745645234067898368,
Shekharjjm,2016-06-22 15:34,0,0,@ashish_2184 @Swamy39 @digvijaya_28 ..Dr.Swamy has courage to speak truth..He is a true BJP follower ..not a personality cult victim,,@ashish_2184 @Swamy39 @digvijaya_28,,7.45558004167148E+017,https://twitter.com/Shekharjjm/status/745558004167147520,
UnRealMohit,2016-06-21 21:48,0,0,Va_shali: UnRealMohit: Ikumar7: Complete failure of ArtofLiving and SriSri Bcz their follower BJP MP Mahesh Giri ran away within two days f…,,,,7.4528981226607E+017,https://twitter.com/UnRealMohit/status/745289812266070016,
UnRealMohit,2016-06-21 21:47,0,0,Shubvashisht: UnRealMohit: Ikumar7: Complete failure of ArtofLiving and SriSri Bcz their follower BJP MP Mahesh Giri ran away within two da…,,,,7.45289569818542E+017,https://twitter.com/UnRealMohit/status/745289569818542080,
Va_shali,2016-06-21 21:44,1,0,UnRealMohit: Ikumar7: Complete failure of ArtofLiving and SriSri Bcz their follower BJP MP Mahesh Giri ran away within two days from his hu…,,,,7.45288778563093E+017,https://twitter.com/Va_shali/status/745288778563092480,
UnRealMohit,2016-06-21 21:43,0,0,Ikumar7: Complete failure of ArtofLiving and SriSri Bcz their follower BJP MP Mahesh Giri ran away within two days from his hunger strike …,,,,7.45288574535352E+017,https://twitter.com/UnRealMohit/status/745288574535352324,
Ikumar7,2016-06-21 21:33,16,8,Complete failure of @ArtofLiving and @SriSri Bcz their follower BJP MP Mahesh Giri ran away within two days from his hunger strike,,@ArtofLiving @SriSri,,7.45286093726188E+017,https://twitter.com/Ikumar7/status/745286093726187520,
BamelSwarn,2016-06-20 23:42,0,1,@narendramodi @MaheishGirri not @ArvindKejriwal follower but this open Dadagiri of BJP MP not acceptable @HaryanaTweets @digvijaya_28,,@narendramodi @MaheishGirri @ArvindKejriwal @HaryanaTweets @digvijaya_28,,7.44956070901191E+017,https://twitter.com/BamelSwarn/status/744956070901190657,
Neerajgupta333,2016-06-20 22:42,0,0,@ianuragthakur hello sr ... My self neeraj your fan and new follower ..... Youth ko aise hi aage badaye bjp ko majboot banaye!! Thanku !!,,@ianuragthakur,,7.44940945959903E+017,https://twitter.com/Neerajgupta333/status/744940945959903233,
RohitJh23408325,2016-06-20 16:51,0,0,"@INCIndia @yuvadesh @Jairam_Ramesh useless BJP follower congress didnothing,why you honest people are not doing from 2 yr,this is honesty",,@INCIndia @yuvadesh @Jairam_Ramesh,,7.44852548738159E+017,https://twitter.com/RohitJh23408325/status/744852548738158593,
prashkothule,2016-06-20 14:38,0,0,"@Dev_Fadnavis @CMOMaharashtra Dear sir, I am a big Follower of BJP , but here somewhat disturbed due to farmers prob.(1/2)",,@Dev_Fadnavis @CMOMaharashtra,,7.44819081912582E+017,https://twitter.com/prashkothule/status/744819081912582144,
ProgressiveQX,2016-06-20 02:23,0,0,"@parmaanu_dhruv I'm not an idiot, blind follower like you. I give a shit about hypocrisy of BJP or Congress.",,@parmaanu_dhruv,,7.44634231804957E+017,https://twitter.com/ProgressiveQX/status/744634231804956672,
Raj88Himanshu,2016-06-20 00:46,0,0,Aaj #Bjp k tuch follower @ruchirsabharwal ko uski asli jagah btaya.bechara dar kr blocked kr dia.sach karwa hota h,,@ruchirsabharwal,#Bjp,7.44609748645995E+017,https://twitter.com/Raj88Himanshu/status/744609748645994496,
Gulaaabi,2016-06-19 11:10,0,1,@BLRrocKS God !!!my follower aagi what question ? Die hard BJP phaan,,@BLRrocKS,,7.44404579178029E+017,https://twitter.com/Gulaaabi/status/744404579178029056,
Ani_Bjp,2016-06-19 09:21,0,0,I have a rising follower graph! 19 more followers in the past week. Get your stats right here http://www. crowdfireapp.com/?r=tw,,,,7.44376983908397E+017,https://twitter.com/Ani_Bjp/status/744376983908397060,
DeepSingh2011,2016-06-19 08:39,0,0,"Cong is at top & BJP is follower in loot of public money in facilitating their MLAs as P/secretaries, @abpnewshindi @ppbajpai @etvurdu",,@abpnewshindi @ppbajpai @etvurdu,,7.44366394444112E+017,https://twitter.com/DeepSingh2011/status/744366394444111872,
DeepSingh2011,2016-06-19 08:38,0,0,"Cong is at top & BJP is follower in loot of public money in facilitating their MLAs as P/secretaries, @ArvindKejriwal @msisodia @the_hindu",,@ArvindKejriwal @msisodia @the_hindu,,7.44366242908168E+017,https://twitter.com/DeepSingh2011/status/744366242908168192,
IamIndian4alwyZ,2016-06-19 00:28,0,0,"@Swamy39 sir, if as a bjp & RS mp,gives a statemnt like this,what does v do as a follower , u can do sumthng Na,so unfortunate! @DrGPradhan",,@Swamy39 @DrGPradhan,,7.44242854038409E+017,https://twitter.com/IamIndian4alwyZ/status/744242854038409217,
Kartikesh6,2016-06-18 15:20,0,0,@PMOIndia Minister of BJP is running on same path they are blind follower of Congress.,,@PMOIndia,,7.44104869082989E+017,https://twitter.com/Kartikesh6/status/744104869082988546,
goura1828,2016-06-18 14:26,0,0,@ndtv even I bjp follower this z sending a disastrous message to youth please change asap,,@ndtv,,7.44091529170424E+017,https://twitter.com/goura1828/status/744091529170423808,
rawat00001,2016-06-18 10:04,0,0,@DrGarekar @AvnishAxis @ndtv @abpnewshindi sorry but in Mumbai it's 80/Kg I'm also a BJP follower but won't lie just to sake ass,,@DrGarekar @AvnishAxis @ndtv @abpnewshindi,,7.44025556170211E+017,https://twitter.com/rawat00001/status/744025556170211329,
SrinuIndian1,2016-06-18 02:31,0,0,"Before 2019 elections, decide yourself as 1. Pawan follower Or 2. TDP/ BJP /YSRCP supporter",,,,7.43911392537772E+017,https://twitter.com/SrinuIndian1/status/743911392537772032,
Rkodedara1196,2016-06-17 18:53,0,2,@myvotetoday . ONLY N ONLY. BHARATIYA JANATA PARTY ( BJP ) BECOZ OF I AM TRULY FOLLOWER N DEEWANA OF N....... MO.. ..,,@myvotetoday,,7.43796306427117E+017,https://twitter.com/Rkodedara1196/status/743796306427117568,
pawansedam,2016-06-16 19:51,0,0,@narendramodi Sir I am true follower of bjp .My request is that you please give shahnawaz Hussain MOS in minority affairs,,@narendramodi,,7.43448431281181E+017,https://twitter.com/pawansedam/status/743448431281180672,
guptasangam11,2016-06-16 17:29,0,0,@sardanarohit @ZeeNews @ZeeNewsHindi @sambitswaraj me bjp follower hu par kya ap karana me hinduo ko justice dila payenge kashmir ka kya hua,,@sardanarohit @ZeeNews @ZeeNewsHindi @sambitswaraj,,7.43412755894571E+017,https://twitter.com/guptasangam11/status/743412755894571008,
rsmandora,2016-06-16 16:41,0,0,@NewsX @BJP4India @INCIndia @LambaAlka and that makes her a true follower of congress/ bjp 's High Command culture.,,@NewsX @BJP4India @INCIndia @LambaAlka,,7.43400604723094E+017,https://twitter.com/rsmandora/status/743400604723093504,
Nayyar_Speaks,2016-06-15 19:03,0,0,@PiyushGoyal If it's true then hats off to Mr.Modi & U. Looking 4rwd 2 see BJP form govt in U.P. @UPCM_ Follower,,@PiyushGoyal @UPCM_,,7.43073825106072E+017,https://twitter.com/Nayyar_Speaks/status/743073825106071552,
roykajal,2016-06-14 20:51,1,0,I am a staunch BJP n #Modi follower . But some ministers make such absolute illiterate comment n fuss that it surprises me. #DearSmritiIrani,,,#Modi #DearSmritiIrani,7.42738815559733E+017,https://twitter.com/roykajal/status/742738815559733251,
dhanish77in,2016-06-14 19:11,1,0,@narendramodi @aakuraj @Dev_Fadnavis plz all social media follower want meet with bjp ppl make awareness work of bjp government,,@narendramodi @aakuraj @Dev_Fadnavis,,7.42713646254555E+017,https://twitter.com/dhanish77in/status/742713646254555136,
dhanish77in,2016-06-14 19:08,1,1,@DineshShetty38 @noconversion @ShelarAshish @Dev_Fadnavis @aakuraj Mumbai all bjp follower social media want grand meet to aware modiji work,,@DineshShetty38 @noconversion @ShelarAshish @Dev_Fadnavis @aakuraj,,7.42712907650208E+017,https://twitter.com/dhanish77in/status/742712907650207744,
surjeetsingh755,2016-06-14 16:50,0,0,"@AmitShah @narendramodi pl make aditya natth a new face 4 u.p...trust me BJP will get 350 seat..I'm strong follower of modi Ji,& visit all",,@AmitShah @narendramodi,,7.42678032855368E+017,https://twitter.com/surjeetsingh755/status/742678032855367681,
shiveshtripath4,2016-06-13 23:46,0,0,@glimmer318 and one more thing ...president hold 21 mla not pm ...yet you are app follower then its obvious that you will blame bjp ..or modi,,@glimmer318,,7.42420296813019E+017,https://twitter.com/shiveshtripath4/status/742420296813019137,
RAMESHMULCH,2016-06-13 19:27,0,0,@ShashiTharoor @INCIndia @OfficeOfRG @IndiaToday Congratulation but you are stil 1.8 million behind Bjp follower long way to go best wishes,,@ShashiTharoor @INCIndia @OfficeOfRG @IndiaToday,,7.42355134793933E+017,https://twitter.com/RAMESHMULCH/status/742355134793932801,
kunald2001,2016-06-13 17:14,0,0,"@rohitmishra183 well seems u don't like anything against the bjp govt , talk abt blind follower",,@rohitmishra183,,7.42321864798655E+017,https://twitter.com/kunald2001/status/742321864798654464,
NoyonSENSE,2016-06-13 14:00,0,0,@winningalways You are a BJP follower . :) I bash everybody. Plenty to bash Modi for too,,@winningalways,,7.42273019658134E+017,https://twitter.com/NoyonSENSE/status/742273019658133504,
RohitJh23408325,2016-06-13 11:42,0,0,@digvijaya_28 @JantaKaReporter BJP followers nothing better can be expected they are follower Tadipar and gaddars of Indian freedom fighter,,@digvijaya_28 @JantaKaReporter,,7.42238274912018E+017,https://twitter.com/RohitJh23408325/status/742238274912018441,
RohitJh23408325,2016-06-13 11:36,0,0,"@INCIndia @yuvadesh BJP has nothing to celebrate they are follower of Anti India freedom fighter, they are taking Congress men in party",,@INCIndia @yuvadesh,,7.42236589674222E+017,https://twitter.com/RohitJh23408325/status/742236589674221568,
bshaikh_6,2016-06-13 06:34,0,0,Islam is religion of peace. Muslim is follower of Islam work together in UP election to brong peace and remove BJP SP CONGRESS from UP,,,,7.42160604035711E+017,https://twitter.com/bshaikh_6/status/742160604035710977,
brahmaikshvaku,2016-06-13 00:14,0,0,@viramchaubey u hv 1ly 620 follower ..itna to bjp Mai naye paida hue londe ke bhi follower hote hai @sanjaynirupam @NiteshNavkar,,@viramchaubey @sanjaynirupam @NiteshNavkar,,7.42064930921161E+017,https://twitter.com/brahmaikshvaku/status/742064930921160704,
annausha,2016-06-11 20:54,0,0,"if this is BJP , Kejriwal was no less bringing in the member's wife into the argument. btw i am no bjp follower https:// twitter.com/arvindkejriwal /status/741282370385551360 …",,,,7.41652215996289E+017,https://twitter.com/annausha/status/741652215996289024,
satyabratm,2016-06-11 18:57,2,2,@KapilMishraAAP @Seems3r @NewsX This lady is a bhakta and getting paid from bjp bcoz of her follower base.Stop entertaining her.,,@KapilMishraAAP @Seems3r @NewsX,,7.41622801736442E+017,https://twitter.com/satyabratm/status/741622801736441856,
npsinghlko20101,2016-06-10 16:25,0,0,"@npsinghlko20101 I am your follower , but now a days I feel that your are going to ahead the dirty politics of Congress & BJP",,@npsinghlko20101,,7.41222144865149E+017,https://twitter.com/npsinghlko20101/status/741222144865148928,
JuzSci,2016-06-10 14:18,0,1,"@MBHRishabh If I am a BJP follower I should question BJP government, if I am a Congress follower I should question Congress. That simple!",,@MBHRishabh,,7.41190382076068E+017,https://twitter.com/JuzSci/status/741190382076067840,
Premana56787357,2016-06-10 14:07,0,0,"Now BJP follower will control subject, even name of film. Jai Hanuman!",,,,7.41187437402161E+017,https://twitter.com/Premana56787357/status/741187437402161152,
NaikRaviraj,2016-06-10 11:06,0,0,@jaanyia @AAPkSaath Stil i think he should limit it and instead bashing modi he should bash BJP . because many are modi follower but not BJP,,@jaanyia @AAPkSaath,,7.4114191362191E+017,https://twitter.com/NaikRaviraj/status/741141913621909504,
PradeepKhatri18,2016-06-10 08:49,1,0,Follower of BJP Ppl hv start to confessed that Modi g don't have any type of control on BJP MP n MLA.Khud Bhuktenge https:// twitter.com/navbharattimes /status/741106038666108933 …,,,,7.41107506806686E+017,https://twitter.com/PradeepKhatri18/status/741107506806685696,
raza_arman,2016-06-09 19:46,0,0,"If I do, it will depict me as ardent follower of BJP . What matters most is who does scrutiny of data in #Congress ? pic.twitter.com/gwgoeZlknP",,,#Congress,7.40910404004504E+017,https://twitter.com/raza_arman/status/740910404004503552,
Vipin55shukla,2016-06-09 18:18,0,0,@kapsology gadhe...baat BJP aur AAP ki ho rahi hai..aur kya tere se jyada kisi k follower nahi hai??aur hai to tu kya hua??,,@kapsology,,7.40888206191825E+017,https://twitter.com/Vipin55shukla/status/740888206191824896,
shrestrabharat,2016-06-09 17:40,0,0,"@BJP4India Absolute ""die hard"" follower of BJP . Result: let to ""die"," live a ""hard"" life. Courtesy ""DRI"". Draconian rules of Indian(customs)""",,@BJP4India,,7.40878622307783E+017,https://twitter.com/shrestrabharat/status/740878622307782656
ksrocks79,2016-06-08 20:54,0,0,@anuragkashyap72 u hav always made realistic movies U hav always made India proud by your movies I am a BJP follower but here I am wid u,,@anuragkashyap72,,7.40565292250583E+017,https://twitter.com/ksrocks79/status/740565292250583040,
anshBx,2016-06-08 18:54,2,2,@djvicks123 @neo_pac @nvndby @sagsin2014 tujhe gali baki dikha kahan baki or tu pelega abe dili k bjp MLA jitne follower h tere .,,@djvicks123 @neo_pac @nvndby @sagsin2014,,7.40534945073009E+017,https://twitter.com/anshBx/status/740534945073008640,
rickysinha,2016-06-08 12:15,0,0,@niraj_abhi not a blind follower like #AAPTards jo BJP ko criticize nahi kar sakta main. Btw Pak se hawala ko jo fund AAP me aata uska kya?,,@niraj_abhi,#AAPTards,7.40434500845474E+017,https://twitter.com/rickysinha/status/740434500845473792,
AnthonySald,2016-06-08 09:13,0,4,#SanghiArnab Excellent phrase its trending well Arnab may become very famous BJP follower for wrong reasons BRAVO @timesnow,,@timesnow,#SanghiArnab,7.40388703596511E+017,https://twitter.com/AnthonySald/status/740388703596511232,
mannu_barya,2016-06-07 13:18,0,0,@devopriya looks like big bjp follower pic.twitter.com/ZGV2lCftB2,,@devopriya,,7.40088060457554E+017,https://twitter.com/mannu_barya/status/740088060457553920,
NaharAshok,2016-06-07 07:09,0,0,"@AartiTikoo @drvipulbothara @TarekFatah Ignore, some people get lifeline to blame everything on Modi, BJP or RSS ! They are follower of a CM",,@AartiTikoo @drvipulbothara @TarekFatah,,7.39995123363291E+017,https://twitter.com/NaharAshok/status/739995123363291137,
HMOULI,2016-06-06 21:49,0,1,@bhak_sala @K_Oswal But why is BJP still aligning with drug peddlers? Am a Namo follower but cant fathom BJP idiocy in Punjab.,,@bhak_sala @K_Oswal,,7.39854293637861E+017,https://twitter.com/HMOULI/status/739854293637861376,
gaurav14005,2016-06-06 18:36,0,0,"suresh prabhu sir, are you serious about indian railway? as a follower of BJP , i was fan of you, but now its over. train no- 13152 running",,,,7.3980569896867E+017,https://twitter.com/gaurav14005/status/739805698968670208,
buntybhan,2016-06-06 12:08,0,0,@RanaAyyub - meanwhile their follower Bibi busy in anti BJP RANTS THRU khangress sponsored books https:// twitter.com/_aniket/status /739692742876401664 …,,@RanaAyyub,,7.39707922817618E+017,https://twitter.com/buntybhan/status/739707922817617920,
bnutwt,2016-06-05 21:00,0,0,"@nandakumarpb yes. People know that, so only they elected BJP in power, Mr. Pappu follower",,@nandakumarpb,,7.39479427403244E+017,https://twitter.com/bnutwt/status/739479427403243520,
dharmen66151874,2016-06-05 17:30,0,0,@Neera_26 @a09ea2180ded422 you both are so blind follower of bjp perhaps you need sympathy,,@Neera_26 @a09ea2180ded422,,7.39426768616968E+017,https://twitter.com/dharmen66151874/status/739426768616968192,
sanjaykpatnaik1,2016-06-05 14:05,0,0,"@narendramodi Sir, I am a big follower of BJP and a full appreciator of the gov except one thing. Your govt is bent to remove corrption(cont",,@narendramodi,,7.39375110981722E+017,https://twitter.com/sanjaykpatnaik1/status/739375110981722112,
milinddate0,2016-06-05 13:06,0,0,"@invest_shares Sirji,am not a BJP follower .Khadse being asked to resign itself proves zero tol. @anjali_damania is just another drama",,@invest_shares @anjali_damania,,7.39360201782919E+017,https://twitter.com/milinddate0/status/739360201782919168,
Vinododiti,2016-06-04 23:47,0,1,@batrasurendra @NavbharatTimes OK blind follower of BJP,,@batrasurendra @NavbharatTimes,,7.39159048495338E+017,https://twitter.com/Vinododiti/status/739159048495337472,
rajesh641969,2016-06-04 20:01,0,0,@TheManthan ..BJPION are not bliend follower we oppose wrong policy of BJP TOO..that's the diffrence I supported ANNA &Arvind but he failed,,@TheManthan,,7.39102281451196E+017,https://twitter.com/rajesh641969/status/739102281451196417,
shamshir_gaya,2016-06-04 19:57,0,2,@onlyursmusa @sharyk76 @yehlog @INCIndia BJP forcely supports their people & follower . Danke ki chot pe!! But Congress dumps their ppl.,,@onlyursmusa @sharyk76 @yehlog @INCIndia,,7.39101249019236E+017,https://twitter.com/shamshir_gaya/status/739101249019236352,
panchapakesan,2016-06-04 14:36,0,0,"@sureshpprabhu I'm a BJP follower . Was BJP MP @poonam_mahajan given a free ride & special, fact? Good work is being drained. @narendramodi",,@sureshpprabhu @poonam_mahajan @narendramodi,,7.3902054684364E+017,https://twitter.com/panchapakesan/status/739020546843639808,
pliersnwires,2016-06-04 12:16,0,0,@DikshitAshish @EknathKhadseBJP @Dev_Fadnavis One Thing is sure. Every BJP follower supports Fadnavis for following his Raj dharma.,,@DikshitAshish @EknathKhadseBJP @Dev_Fadnavis,,7.38985156564816E+017,https://twitter.com/pliersnwires/status/738985156564815873,
pragya_bhushan,2016-06-03 20:21,0,0,@AkhilaPadhi @aakash__agarwal @KirenRijiju m a born sanghi and hardcore bjp follower but cant see rotten insensitiv ppl in our adored party,,@AkhilaPadhi @aakash__agarwal @KirenRijiju,,7.38744959927357E+017,https://twitter.com/pragya_bhushan/status/738744959927357440,
SSJK28071985,2016-06-03 15:06,0,0,@narendramodi .was a big follower of you when I thought you are for the poor. But with the present scenario it's proved BJP is another UPA,,@narendramodi,,7.38665775700054E+017,https://twitter.com/SSJK28071985/status/738665775700054017,
HaddHaiYaar,2016-06-03 13:27,0,1,From 6 months my follower count is exactly the same. Time to tweet in favour of BJP . Mere saath ke sab 10 hazaari ban gaye,,,,7.38640770161222E+017,https://twitter.com/HaddHaiYaar/status/738640770161221633,
ux4mox,2016-06-02 18:42,0,0,"@kailashwg @ArvindKejriwal <<has realized that BJP wil make Khdse resign in wake of serious allegations, hence, targeting his follower base.",,@kailashwg @ArvindKejriwal,,7.38357659439489E+017,https://twitter.com/ux4mox/status/738357659439489024,
rcraot,2016-06-02 15:46,0,0,"@PMuralidharRao Oka BJP follower naa mundhu ninna same line annadu, DHAVADA paguludhi, mundhu #HighCort matter chudandi annanu. #SoSad",,@PMuralidharRao,#HighCort #SoSad,7.38313325914821E+017,https://twitter.com/rcraot/status/738313325914820609,
manishdubey_BJP,2016-06-01 23:30,1,0,Just the one new follower today found welcome tracked by http:// unfollowspy.com,,,,7.3806770930951E+017,https://twitter.com/manishdubey_BJP/status/738067709309509633,
smadygo,2016-06-01 19:03,0,0,Obviously BJP - follower of Capitalism where ppl have to pay more to keep the public co. frm turning pvt! :D https:// twitter.com/INCIndia/statu s/737999723169079298 …,,,,7.38000476315214E+017,https://twitter.com/smadygo/status/738000476315213825,
ankurjainiam,2016-06-01 17:45,0,0,@UturnSarkar @Komal_Indian sound similar to bjp bhakts invoking nationalism. Be an informed follower not a blind Bhakt,,@UturnSarkar @Komal_Indian,,7.37980926727062E+017,https://twitter.com/ankurjainiam/status/737980926727061505,
Ravindra_Maiya,2016-06-01 13:28,0,0,@56cb16b6ff2048e @AmitShah @BJP4India . Hey dumbtard i have voted BJP and a supporter n have all rights to question. Not a blind follower .,,@56cb16b6ff2048e @AmitShah @BJP4India,,7.37916157802484E+017,https://twitter.com/Ravindra_Maiya/status/737916157802483713,
manishdubey_BJP,2016-05-31 23:30,0,1,Just the one new follower today found welcome tracked by http:// unfollowspy.com,,,,7.37705333519319E+017,https://twitter.com/manishdubey_BJP/status/737705333519319041,
manishdubey_BJP,2016-05-30 23:32,0,0,Just the one new follower today found welcome tracked by http:// unfollowspy.com,,,,7.37343522781598E+017,https://twitter.com/manishdubey_BJP/status/737343522781597700,
vinbiradar3003,2016-05-30 22:36,0,0,@MVenkaiahNaidu I am follower of bjp but when comes to land and language. This is nothing for me.. I don't even care,,@MVenkaiahNaidu,,7.37329439277765E+017,https://twitter.com/vinbiradar3003/status/737329439277764609,
iamanvaya,2016-05-30 20:39,0,0,@vamvarun You dragged BJP assuming I'm a Modi follower . I just refused to buy the idea of AAP being an ideal political party.,,@vamvarun,,7.37299806918435E+017,https://twitter.com/iamanvaya/status/737299806918434816,
vijayachinn,2016-05-30 20:18,0,0,Sir I wish to see you Qatar. I am working in Qatar since last 20 years. living in Mumbai. I am a strong follower of BJP and we have several,,,,7.37294709773722E+017,https://twitter.com/vijayachinn/status/737294709773721600,
soulnobody,2016-05-30 20:11,0,0,@i_dimple_shah rt bhi nahi chahiyeh aur follower bhi nahi tu kia chahiyeh? BjP ki social media campaign ki membership?,,@i_dimple_shah,,7.37292734143287E+017,https://twitter.com/soulnobody/status/737292734143287297,
trafficsurat,2016-05-30 15:13,0,0,"@myvote_today #i think ""my vote today"" follower are more towards the bjp side.",,@myvote_today,#i,7.37217798313628E+017,https://twitter.com/trafficsurat/status/737217798313627648,
DixitDee,2016-05-29 22:26,0,1,I love BJP but not Shiv Sena follower,,,,7.36964566958019E+017,https://twitter.com/DixitDee/status/736964566958018560,
NamespacePunya,2016-05-29 20:21,0,0,@coolfunnytshirt was a follower for a long time but then... BJP came to power,,@coolfunnytshirt,,7.36932928249201E+017,https://twitter.com/NamespacePunya/status/736932928249200641,
AnkitMishra78,2016-05-29 13:46,0,0,"@narendramodi mai bjp ka karykarta Ni hu na hi blind follower , But d thing is Jo si h vo si h",,@narendramodi,,7.36833660540838E+017,https://twitter.com/AnkitMishra78/status/736833660540837888,
pnssarma,2016-05-29 13:46,0,0,@AmitShah i am a BJP MODIJI Amithji follower and member.please call me whenever you comes to Hyderabad.l will come,,@AmitShah,,7.36833579276218E+017,https://twitter.com/pnssarma/status/736833579276218368,
agrahari_malti,2016-05-29 11:03,0,0,"@nitin_gadkari mai BJP ,ki follower hu per aap logo ko koi ferk nahi padta",,@nitin_gadkari,,7.36792507191689E+017,https://twitter.com/agrahari_malti/status/736792507191689216,
apthamitra,2016-05-29 10:19,0,0,"@_SandSurfer Dude am not a Blind follower of anybody, I chose BJP /Modi as i am sure they are the better of all the politicians",,@_SandSurfer,,7.36781434724065E+017,https://twitter.com/apthamitra/status/736781434724065280,
NaliniPurohit,2016-05-29 07:47,1,0,@VishalDadlani @narendramodi cheapo psycho kejus follower cant digest hindu bjp ruling hindus unite or perish c fate of abijeet kher arijit,,@VishalDadlani @narendramodi,,7.36743123523674E+017,https://twitter.com/NaliniPurohit/status/736743123523674112,
mw569256,2016-05-29 07:45,0,0,The monk who is selling his PM to Dalits BJP hopes to reach out to lakhs of Dalit follower … http:// ift.tt/17JfvlN pic.twitter.com/CY6PygViE7,,,,7.3674282125276E+017,https://twitter.com/mw569256/status/736742821252759552,
indian1st1947,2016-05-28 15:45,0,0,@narendramodi India gt best PM wrking aftr so mny yrs. Cary on wd ur speed. M nt BJP follower bt as a Indians hv full faith on ur commitment,,@narendramodi,,7.36501120781193E+017,https://twitter.com/indian1st1947/status/736501120781193216,
indian1st1947,2016-05-28 15:37,0,0,@narendramodi India gt best PM working after so many yrs. Carry on wd ur speed. M nt BJP follower bt as a Indians have full faith on u,,@narendramodi,,7.36499107771081E+017,https://twitter.com/indian1st1947/status/736499107771080704,
sureshbuchaa,2016-05-28 01:32,0,0,"@ShashiTharoor hard core bjp follower but ur fan too cause of charismatic persona, would love to see u if possible where have u put up sir ?",,@ShashiTharoor,,7.36286468960719E+017,https://twitter.com/sureshbuchaa/status/736286468960718848,
